frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
356;3.570000;2.114166e+02;8.368255e-01;3.900608e-03;5.830465e-04;1.369812e-01
357;3.580000;2.090579e+02;8.150315e-01;5.522767e-03;2.626537e-03;9.232683e-02
358;3.590000;2.049308e+02;7.769720e-01;7.275542e-03;3.188245e-03;1.159265e-01
359;3.600000;1.351765e+02;6.796865e-01;6.186368e-03;3.142547e-03;5.205530e-02
360;3.610000;6.651803e+01;6.105534e-01;2.852886e-03;8.873473e-04;4.911925e-02
361;3.620000;0;5.900154e-01;0;0;0
362;3.630000;0;6.261842e-01;0;0;0
363;3.640000;0;6.295335e-01;0;0;0
364;3.650000;0;6.057957e-01;0;0;0
365;3.660000;0;5.725318e-01;0;0;0
366;3.670000;0;5.662245e-01;0;0;0
367;3.680000;0;5.358268e-01;0;0;0
368;3.690000;0;5.637869e-01;0;0;0
369;3.700000;0;5.895165e-01;0;0;0
370;3.710000;0;6.505992e-01;0;0;0
371;3.720000;0;6.722100e-01;0;0;0
372;3.730000;0;6.900876e-01;0;0;0
373;3.740000;0;6.977363e-01;0;0;0
374;3.750000;0;6.940712e-01;0;0;0
375;3.760000;6.077752e+01;6.952786e-01;0;0;0
376;3.770000;1.205859e+02;6.992486e-01;0;0;0
377;3.780000;1.799034e+02;7.245024e-01;6.986344e-03;0;8.998341e-02
378;3.790000;1.779502e+02;7.527115e-01;2.719081e-02;1.271619e-02;1.436988e-01
379;3.800000;1.769053e+02;7.822728e-01;4.001276e-02;3.269758e-02;2.531208e-01
380;3.810000;1.762043e+02;7.934156e-01;3.551497e-02;4.312918e-02;2.052171e-01
381;3.820000;1.757171e+02;7.879518e-01;1.749556e-02;3.059822e-02;1.748284e-01
382;3.830000;1.750021e+02;7.656369e-01;6.858662e-03;1.080206e-02;8.873308e-02
383;3.840000;1.733266e+02;7.406898e-01;8.323129e-03;2.164348e-03;1.021436e-01
384;3.850000;1.149895e+02;7.054567e-01;6.138075e-03;1.979114e-03;7.881689e-02
385;3.860000;5.694102e+01;6.742880e-01;3.953021e-03;1.793880e-03;5.549021e-02
386;3.870000;0;6.387711e-01;0;0;0
387;3.880000;0;6.232328e-01;0;0;0
388;3.890000;6.007808e+01;6.462635e-01;0;0;0
389;3.900000;1.196713e+02;6.877218e-01;0;0;1.270989e-01
390;3.910000;1.792010e+02;7.363008e-01;3.177765e-03;0;2.809650e-01
391;3.920000;1.784911e+02;7.543060e-01;1.054747e-02;4.262193e-03;3.311150e-01
392;3.930000;1.778536e+02;7.677505e-01;1.140689e-02;7.752530e-03;2.733704e-01
393;3.940000;1.769698e+02;7.711760e-01;1.250008e-02;1.161572e-02;1.396523e-01
394;3.950000;1.759834e+02;7.708365e-01;5.133055e-03;1.162185e-02;9.294632e-02
395;3.960000;1.753359e+02;7.672322e-01;6.715452e-03;1.057068e-02;5.222778e-02
396;3.970000;1.750713e+02;7.645712e-01;3.470815e-03;8.115463e-03;6.178038e-02
397;3.980000;1.749935e+02;7.684001e-01;3.471812e-03;4.869805e-03;9.105749e-02
398;3.990000;1.749632e+02;7.720852e-01;1.757263e-03;3.154229e-03;1.100513e-01
399;4.000000;1.746073e+02;7.699800e-01;1.119306e-03;2.084307e-03;8.587059e-02
400;4.010000;1.741099e+02;7.669882e-01;1.504001e-03;1.399698e-03;5.866951e-02
401;4.020000;1.733086e+02;7.570025e-01;1.165100e-03;1.014163e-03;1.656013e-02
402;4.030000;1.727199e+02;7.431651e-01;1.165100e-03;1.014163e-03;1.656013e-02
403;4.040000;1.149133e+02;7.091909e-01;7.767331e-04;6.761085e-04;1.104009e-02
404;4.050000;5.743663e+01;6.835222e-01;3.883665e-04;3.380543e-04;5.520044e-03
405;4.060000;0;6.729929e-01;0;0;0
406;4.070000;0;6.902180e-01;0;0;0
407;4.080000;0;6.964225e-01;0;0;0
408;4.090000;5.959893e+01;7.030949e-01;0;0;7.244785e-02
409;4.100000;1.197600e+02;7.032387e-01;0;0;1.448957e-01
410;4.110000;1.197600e+02;6.892832e-01;0;0;1.448957e-01
411;4.120000;1.285674e+02;6.961109e-01;0;0;7.244785e-02
412;4.130000;1.366879e+02;7.099133e-01;0;0;4.392775e-02
413;4.140000;2.039075e+02;7.565041e-01;0;0;8.785550e-02
414;4.150000;2.020020e+02;7.774013e-01;7.904899e-03;0;1.271095e-01
415;4.160000;1.989737e+02;7.818503e-01;1.355445e-02;7.229254e-03;1.142856e-01
416;4.170000;1.954387e+02;7.730470e-01;1.578149e-02;8.374853e-03;1.262462e-01
417;4.180000;1.289378e+02;7.424936e-01;7.876595e-03;8.374853e-03;8.699220e-02
418;4.190000;6.368460e+01;7.100453e-01;2.227041e-03;1.145599e-03;5.588831e-02
419;4.200000;9.033545e+01;6.987712e-01;0;0;8.668400e-02
420;4.210000;1.794433e+02;7.054483e-01;1.204528e-02;5.320540e-03;1.136139e-01
421;4.220000;3.569851e+02;7.231976e-01;9.816283e-02;1.404545e-01;2.217054e-01
422;4.230000;4.441847e+02;7.316369e-01;1.141350e-01;1.574685e-01;2.438377e-01
423;4.240000;5.340300e+02;7.288825e-01;1.247044e-01;1.698649e-01;2.734990e-01
424;4.250000;3.564882e+02;7.113996e-01;3.858684e-02;3.473100e-02;1.654075e-01
425;4.260000;2.396249e+02;6.970825e-01;2.261466e-02;1.771695e-02;5.659115e-02
426;4.270000;1.230118e+02;7.091011e-01;0;0;6.348953e-02
427;4.280000;1.865860e+02;7.273262e-01;9.041513e-03;3.125918e-03;1.896267e-01
428;4.290000;1.915429e+02;7.473754e-01;1.994850e-02;3.347416e-03;2.178334e-01
429;4.300000;1.953277e+02;7.556177e-01;2.861851e-02;6.693568e-03;1.713786e-01
430;4.310000;1.974065e+02;7.712979e-01;2.824700e-02;6.913801e-03;6.227614e-02
431;4.320000;1.969701e+02;7.808982e-01;2.601004e-02;1.003846e-02;5.110410e-02
432;4.330000;1.955401e+02;7.891811e-01;1.779993e-02;1.172051e-02;4.966529e-02
433;4.340000;2.594595e+02;7.986676e-01;8.491448e-02;1.452868e-01;1.107086e-01
434;4.350000;3.249283e+02;8.049715e-01;8.232742e-02;1.446572e-01;1.462836e-01
435;4.360000;3.917015e+02;8.143940e-01;9.217593e-02;1.425279e-01;2.146937e-01
436;4.370000;3.938452e+02;8.221142e-01;2.599692e-02;7.618879e-03;1.945933e-01
437;4.380000;3.951304e+02;8.261948e-01;3.225783e-02;4.985335e-03;2.095962e-01
438;4.390000;3.957867e+02;8.246896e-01;2.803486e-02;1.204079e-02;1.962463e-01
439;4.400000;3.299271e+02;8.190963e-01;2.451475e-02;1.999175e-02;2.089249e-01
440;4.410000;2.635584e+02;8.121400e-01;9.752903e-02;1.868714e-01;1.526432e-01
441;4.420000;1.965770e+02;8.034992e-01;9.250111e-02;1.775760e-01;1.036386e-01
442;4.430000;1.950447e+02;7.907536e-01;8.800215e-02;1.683614e-01;5.913083e-02
443;4.440000;1.934539e+02;7.771654e-01;1.239452e-02;9.004866e-03;1.318547e-01
444;4.450000;1.904515e+02;7.542459e-01;1.530363e-02;1.306021e-02;1.470541e-01
445;4.460000;1.865716e+02;7.376685e-01;1.665240e-02;1.594671e-02;1.591426e-01
446;4.470000;1.225849e+02;7.097204e-01;6.901886e-03;8.340613e-03;7.508766e-02
447;4.480000;6.044428e+01;6.901807e-01;2.935260e-03;3.626283e-03;3.823679e-02
448;4.490000;0;6.784298e-01;0;0;0
449;4.500000;5.999900e+01;6.884966e-01;0;0;5.499225e-02
450;4.510000;1.200308e+02;7.122769e-01;0;0;1.099845e-01
451;4.520000;1.807121e+02;7.382562e-01;7.967644e-06;0;1.754044e-01
452;4.530000;1.821093e+02;7.578656e-01;9.650690e-04;1.211902e-03;2.072429e-01
453;4.540000;1.842175e+02;7.669566e-01;4.393403e-03;3.018951e-03;1.795837e-01
454;4.550000;1.864994e+02;7.677748e-01;6.832148e-03;6.969904e-03;1.513981e-01
455;4.560000;1.885807e+02;7.701163e-01;1.375065e-02;8.980409e-03;8.690874e-02
456;4.570000;1.901444e+02;7.703242e-01;1.167865e-02;1.052987e-02;1.194516e-01
457;4.580000;1.902814e+02;7.762106e-01;1.116178e-02;8.198272e-03;1.028000e-01
458;4.590000;1.899299e+02;7.849210e-01;7.254757e-03;8.673574e-03;1.128642e-01
459;4.600000;1.895633e+02;8.008351e-01;9.866988e-03;9.014770e-03;8.539378e-02
460;4.610000;1.904175e+02;8.091519e-01;1.148691e-02;1.055626e-02;8.586618e-02
461;4.620000;1.914718e+02;8.121161e-01;9.479587e-03;8.467932e-03;9.373158e-02
462;4.630000;1.923055e+02;8.110299e-01;7.472268e-03;6.379603e-03;1.015970e-01
463;4.640000;1.923990e+02;8.113346e-01;7.259553e-03;4.574910e-03;1.152268e-01
464;4.650000;1.921621e+02;8.103637e-01;7.081877e-03;3.773295e-03;9.097446e-02
465;4.660000;1.917077e+02;8.086160e-01;6.904202e-03;2.971680e-03;6.672212e-02
466;4.670000;1.912055e+02;8.065575e-01;6.084016e-03;3.642512e-03;6.008700e-02
467;4.680000;1.909290e+02;8.069131e-01;5.572988e-03;5.685961e-03;5.141106e-02
468;4.690000;1.910624e+02;8.100252e-01;4.808129e-03;5.128138e-03;4.467283e-02
469;4.700000;1.914919e+02;8.107155e-01;4.092711e-03;3.878368e-03;2.779106e-02
470;4.710000;1.920823e+02;8.076902e-01;4.236547e-03;1.374607e-03;4.261599e-02
471;4.720000;1.930140e+02;8.025317e-01;3.566734e-03;2.298308e-03;6.029060e-02
472;4.730000;1.943102e+02;7.984900e-01;2.114209e-03;2.694743e-03;7.607783e-02
473;4.740000;1.950687e+02;7.946933e-01;1.046730e-03;3.520931e-03;8.086522e-02
474;4.750000;1.951447e+02;7.865459e-01;5.640588e-03;9.763769e-03;6.450688e-02
475;4.760000;1.954310e+02;7.728495e-01;6.139422e-03;9.269849e-03;8.246735e-02
476;4.770000;1.973007e+02;7.488183e-01;1.020029e-02;1.166945e-02;1.320554e-01
477;4.780000;1.324431e+02;7.211406e-01;5.257519e-03;4.252972e-03;1.214587e-01
478;4.790000;6.688524e+01;6.838234e-01;4.409776e-03;3.573247e-03;7.654313e-02
479;4.800000;0;6.240157e-01;0;0;0
480;4.810000;0;5.634713e-01;0;0;0
481;4.820000;0;5.457022e-01;0;0;0
482;4.830000;0;5.569240e-01;0;0;0
483;4.840000;0;5.591229e-01;0;0;0
484;4.850000;0;5.286857e-01;0;0;0
485;4.860000;0;5.458121e-01;0;0;0
486;4.870000;0;6.052570e-01;0;0;0
487;4.880000;6.762943e+01;6.892998e-01;0;0;0
488;4.890000;1.349335e+02;7.398784e-01;0;0;0
489;4.900000;2.007343e+02;7.676777e-01;0;0;8.208700e-03
490;4.910000;2.621761e+02;7.814650e-01;1.001295e-01;1.268050e-01;4.929205e-02
491;4.920000;3.232845e+02;7.900927e-01;1.251478e-01;1.452835e-01;1.080717e-01
492;4.930000;3.852247e+02;7.962200e-01;1.314867e-01;1.551073e-01;1.437032e-01
493;4.940000;3.832768e+02;7.989724e-01;3.505323e-02;3.041447e-02;1.584918e-01
494;4.950000;3.813069e+02;7.949259e-01;1.279821e-02;1.527872e-02;1.683601e-01
495;4.960000;3.806285e+02;7.833474e-01;1.248898e-02;6.770112e-03;1.546739e-01
496;4.970000;3.198620e+02;7.687764e-01;1.790336e-01;1.716553e-01;1.106160e-01
497;4.980000;2.601500e+02;7.652121e-01;1.822507e-01;3.356272e-01;1.704156e-01
498;4.990000;1.998880e+02;7.728687e-01;1.891475e-01;3.410263e-01;1.768799e-01
499;5.000000;2.004644e+02;7.804006e-01;1.978055e-02;1.803259e-01;1.879209e-01
500;5.010000;2.007392e+02;7.799923e-01;1.416632e-02;1.303760e-02;8.289298e-02
501;5.020000;2.009463e+02;7.757065e-01;3.325062e-03;7.356341e-03;7.760558e-02
502;5.030000;2.008783e+02;7.752029e-01;5.221293e-03;1.675367e-03;8.894398e-02
503;5.040000;2.004668e+02;7.733211e-01;6.572062e-03;2.505357e-03;1.115649e-01
504;5.050000;1.998686e+02;7.744454e-01;6.032864e-03;2.105724e-03;1.196094e-01
505;5.060000;1.997327e+02;7.695249e-01;4.556870e-03;1.735744e-03;1.154131e-01
506;5.070000;2.004677e+02;7.665138e-01;3.797842e-03;1.092445e-03;9.328380e-02
507;5.080000;2.023904e+02;7.613196e-01;3.209652e-03;6.721208e-04;7.781968e-02
508;5.090000;2.051794e+02;7.560449e-01;5.547338e-03;3.360167e-03;1.055572e-01
509;5.100000;2.083941e+02;7.535737e-01;7.154661e-03;3.571020e-03;9.534354e-02
510;5.110000;2.112041e+02;7.519076e-01;1.226803e-02;7.105806e-03;1.122275e-01
511;5.120000;2.134016e+02;7.531252e-01;9.991985e-03;7.205377e-03;8.854107e-02
512;5.130000;2.150170e+02;7.568703e-01;1.255755e-02;1.185957e-02;9.291431e-02
513;5.140000;2.161061e+02;7.624515e-01;7.445644e-03;1.229794e-02;7.426975e-02
514;5.150000;2.168219e+02;7.641871e-01;7.049317e-03;1.345048e-02;6.237241e-02
515;5.160000;2.173314e+02;7.614926e-01;2.062140e-03;8.929958e-03;1.058127e-01
516;5.170000;2.180759e+02;7.554836e-01;2.484374e-03;6.357298e-03;1.004328e-01
517;5.180000;2.190704e+02;7.545095e-01;6.290341e-03;4.181713e-03;1.117181e-01
518;5.190000;2.201597e+02;7.549027e-01;1.091205e-02;5.634760e-03;8.364314e-02
519;5.200000;2.209450e+02;7.587435e-01;1.393912e-02;5.880089e-03;8.650307e-02
520;5.210000;2.213244e+02;7.626057e-01;1.055415e-02;4.923005e-03;1.071394e-01
521;5.220000;2.213367e+02;7.615121e-01;5.979874e-03;3.720433e-03;7.484867e-02
522;5.230000;2.213504e+02;7.600904e-01;1.828858e-03;2.103859e-03;7.223702e-02
523;5.240000;2.211166e+02;7.507794e-01;1.164515e-03;1.325668e-03;3.529402e-02
524;5.250000;2.199226e+02;7.444755e-01;1.502485e-03;6.293010e-04;6.027769e-02
525;5.260000;2.179987e+02;7.449989e-01;1.773859e-03;4.986839e-04;6.938767e-02
526;5.270000;2.154848e+02;7.518833e-01;5.448930e-03;3.698535e-03;8.176627e-02
527;5.280000;2.131975e+02;7.562053e-01;5.212820e-03;7.450403e-03;7.426985e-02
528;5.290000;2.107931e+02;7.445228e-01;8.596122e-03;9.395673e-03;8.973870e-02
529;5.300000;1.397355e+02;7.159118e-01;4.205095e-03;5.920487e-03;6.023065e-02
530;5.310000;6.944663e+01;6.524128e-01;3.912254e-03;2.056944e-03;4.159796e-02
531;5.320000;0;6.041885e-01;0;0;0
532;5.330000;0;5.720895e-01;0;0;0
533;5.340000;0;5.789573e-01;0;0;0
534;5.350000;0;5.749572e-01;0;0;0
535;5.360000;0;6.015620e-01;0;0;0
536;5.370000;0;6.108127e-01;0;0;0
537;5.380000;0;6.013777e-01;0;0;0
538;5.390000;0;6.033292e-01;0;0;0
539;5.400000;0;6.182974e-01;0;0;0
540;5.410000;0;6.349168e-01;0;0;0
541;5.420000;5.963545e+01;6.603270e-01;0;0;2.809688e-02
542;5.430000;1.180855e+02;6.948281e-01;0;0;5.619375e-02
543;5.440000;1.757672e+02;7.561157e-01;0;0;8.429062e-02
544;5.450000;1.736674e+02;7.742388e-01;9.157478e-03;1.010629e-02;9.995625e-02
545;5.460000;1.732055e+02;7.853318e-01;1.286282e-02;1.043482e-02;9.745017e-02
546;5.470000;1.744657e+02;7.855040e-01;1.453143e-02;1.249011e-02;1.337634e-01
547;5.480000;1.770052e+02;7.841160e-01;7.042554e-03;4.439100e-03;1.544111e-01
548;5.490000;1.792994e+02;7.814024e-01;7.884945e-03;7.692842e-03;1.427251e-01
549;5.500000;1.804088e+02;7.773073e-01;1.183833e-02;8.085688e-03;9.770238e-02
550;5.510000;1.785162e+02;7.583777e-01;1.219012e-02;1.072054e-02;7.746241e-02
551;5.520000;1.182338e+02;7.280309e-01;7.642387e-03;7.138263e-03;6.355759e-02
552;5.530000;5.818256e+01;6.666339e-01;2.020400e-03;4.690135e-03;4.417019e-02
553;5.540000;0;5.965058e-01;0;0;0
554;5.550000;0;5.195292e-01;0;0;0
555;5.560000;0;4.810425e-01;0;0;0
556;5.570000;0;4.757069e-01;0;0;0
557;5.580000;0;4.966380e-01;0;0;0
558;5.590000;0;5.197380e-01;0;0;0
559;5.600000;0;5.235643e-01;0;0;0
560;5.610000;0;5.222831e-01;0;0;0
561;5.620000;0;5.166759e-01;0;0;0
562;5.630000;0;4.781221e-01;0;0;0
563;5.640000;0;4.643426e-01;0;0;0
564;5.650000;0;4.560018e-01;0;0;0
565;5.660000;0;5.011394e-01;0;0;0
566;5.670000;0;5.623901e-01;0;0;0
567;5.680000;0;6.262351e-01;0;0;0
568;5.690000;0;6.680581e-01;0;0;0
569;5.700000;0;6.712187e-01;0;0;0
570;5.710000;0;6.793069e-01;0;0;0
571;5.720000;0;6.920934e-01;0;0;0
572;5.730000;6.838908e+01;7.105970e-01;0;0;0
573;5.740000;1.361814e+02;7.220945e-01;0;0;0
574;5.750000;2.035429e+02;7.355609e-01;0;0;0
575;5.760000;2.028410e+02;7.284473e-01;0;0;2.754925e-02
576;5.770000;1.350488e+02;7.121939e-01;0;0;2.754925e-02
577;5.780000;1.309885e+02;7.136475e-01;0;0;2.754925e-02
578;5.790000;1.255301e+02;7.323111e-01;0;0;1.380096e-01
579;5.800000;1.867194e+02;7.602555e-01;7.216814e-04;0;2.112288e-01
580;5.810000;1.838400e+02;7.759562e-01;5.928957e-03;3.785702e-03;3.469822e-01
581;5.820000;1.806675e+02;7.877176e-01;1.113623e-02;7.571405e-03;3.447261e-01
582;5.830000;1.776060e+02;8.002866e-01;1.232770e-02;8.983509e-03;2.924007e-01
583;5.840000;1.748145e+02;8.045195e-01;9.033582e-03;6.609911e-03;1.775411e-01
584;5.850000;1.730451e+02;8.070779e-01;1.864093e-02;1.562176e-02;5.422208e-02
585;5.860000;1.718811e+02;7.976740e-01;3.154240e-02;2.700722e-02;4.576269e-02
586;5.870000;1.705564e+02;7.862884e-01;3.115998e-02;3.288513e-02;3.896028e-02
587;5.880000;1.688826e+02;7.696521e-01;1.893979e-02;2.258204e-02;1.167147e-01
588;5.890000;1.119187e+02;7.382777e-01;4.125162e-03;9.784487e-03;1.042802e-01
589;5.900000;5.561319e+01;6.867540e-01;2.594435e-03;2.494470e-03;9.018883e-02
590;5.910000;0;6.067098e-01;0;0;0
591;5.920000;0;5.494218e-01;0;0;0
592;5.930000;0;5.272397e-01;0;0;0
593;5.940000;0;5.289481e-01;0;0;0
594;5.950000;0;5.190669e-01;0;0;0
595;5.960000;0;4.894958e-01;0;0;0
596;5.970000;0;4.560124e-01;0;0;0
597;5.980000;0;4.472353e-01;0;0;0
598;5.990000;0;4.451188e-01;0;0;0
599;6.000000;0;4.724999e-01;0;0;0
600;6.010000;0;4.784377e-01;0;0;0
601;6.020000;0;4.952233e-01;0;0;0
602;6.030000;0;5.270326e-01;0;0;0
603;6.040000;6.474527e+01;6.046444e-01;0;0;1.530373e-01
604;6.050000;1.304146e+02;6.918702e-01;3.289049e-02;0;4.137352e-01
605;6.060000;1.963953e+02;7.552485e-01;4.717002e-02;1.348246e-02;4.986927e-01
606;6.070000;1.976025e+02;7.831142e-01;5.811277e-02;2.106550e-02;3.542754e-01
607;6.080000;1.980247e+02;8.012549e-01;2.790348e-02;2.527700e-02;1.352014e-01
608;6.090000;1.980880e+02;8.150423e-01;1.588185e-02;1.211339e-02;1.371222e-01
609;6.100000;1.981774e+02;8.242001e-01;6.260975e-03;5.165173e-03;1.763537e-01
610;6.110000;1.981147e+02;8.264904e-01;4.510798e-03;1.399868e-03;1.691022e-01
611;6.120000;1.980052e+02;8.307207e-01;3.437286e-03;1.645050e-03;8.423976e-02
612;6.130000;1.978849e+02;8.337626e-01;3.299786e-03;1.574268e-03;3.840415e-02
613;6.140000;1.978633e+02;8.358205e-01;4.058485e-03;1.639423e-03;1.220737e-02
614;6.150000;1.978955e+02;8.350022e-01;3.764941e-03;2.397514e-03;2.259948e-02
615;6.160000;1.980662e+02;8.362212e-01;2.749233e-03;2.558524e-03;2.920209e-02
616;6.170000;1.986333e+02;8.371217e-01;1.235560e-03;2.166192e-03;6.879834e-02
617;6.180000;1.997704e+02;8.355994e-01;7.270328e-04;1.050117e-03;7.820348e-02
618;6.190000;2.014841e+02;8.341746e-01;3.317315e-03;2.698552e-03;9.124436e-02
619;6.200000;2.031965e+02;8.381512e-01;5.053210e-03;3.254617e-03;6.687358e-02
620;6.210000;2.045309e+02;8.420828e-01;6.319158e-03;4.309073e-03;6.417174e-02
621;6.220000;2.051955e+02;8.463087e-01;5.208461e-03;3.196100e-03;6.162366e-02
622;6.230000;2.052604e+02;8.469079e-01;4.135226e-03;3.609939e-03;6.323009e-02
623;6.240000;2.048938e+02;8.472586e-01;2.805439e-03;2.430099e-03;6.888171e-02
624;6.250000;2.038634e+02;8.415913e-01;1.458824e-03;1.186130e-03;6.367231e-02
625;6.260000;2.021006e+02;8.337005e-01;2.791407e-03;1.968826e-03;6.392447e-02
626;6.270000;1.993779e+02;8.221332e-01;4.464824e-03;2.256209e-03;6.808238e-02
627;6.280000;1.957758e+02;8.091776e-01;6.478081e-03;2.877063e-03;8.320112e-02
628;6.290000;1.915192e+02;7.764631e-01;1.135843e-02;5.791163e-03;7.580931e-02
629;6.300000;1.261703e+02;7.394609e-01;9.366543e-03;5.423112e-03;4.688844e-02
630;6.310000;6.233216e+01;6.877737e-01;7.051645e-03;4.785719e-03;1.786776e-02
631;6.320000;0;6.315680e-01;0;0;0
632;6.330000;0;5.916195e-01;0;0;0
633;6.340000;0;5.766746e-01;0;0;0
634;6.350000;0;5.770590e-01;0;0;0
635;6.360000;0;5.881233e-01;0;0;0
636;6.370000;0;6.043338e-01;0;0;0
637;6.380000;0;6.296878e-01;0;0;0
638;6.390000;0;6.333604e-01;0;0;0
639;6.400000;0;6.194547e-01;0;0;0
640;6.410000;0;5.859165e-01;0;0;0
641;6.420000;0;5.571069e-01;0;0;0
642;6.430000;0;5.401866e-01;0;0;0
643;6.440000;0;5.477960e-01;0;0;0
644;6.450000;0;5.469148e-01;0;0;0
645;6.460000;0;5.395352e-01;0;0;0
646;6.470000;0;5.370327e-01;0;0;0
647;6.480000;0;5.401542e-01;0;0;0
648;6.490000;0;5.570078e-01;0;0;0
649;6.500000;0;5.521206e-01;0;0;0
650;6.510000;0;5.594169e-01;0;0;0
651;6.520000;0;5.648014e-01;0;0;0
652;6.530000;0;5.619876e-01;0;0;0
653;6.540000;0;5.578491e-01;0;0;0
654;6.550000;0;5.432798e-01;0;0;0
655;6.560000;0;5.558648e-01;0;0;0
656;6.570000;0;5.533938e-01;0;0;0
657;6.580000;0;5.535877e-01;0;0;0
658;6.590000;0;5.626206e-01;0;0;0
659;6.600000;0;5.640934e-01;0;0;0
660;6.610000;0;5.680330e-01;0;0;0
661;6.620000;0;5.482962e-01;0;0;0
662;6.630000;0;5.451913e-01;0;0;0
663;6.640000;0;5.325193e-01;0;0;0
664;6.650000;0;5.808588e-01;0;0;0
665;6.660000;5.783053e+01;6.523204e-01;0;0;8.133943e-02
666;6.670000;1.162335e+02;7.438210e-01;1.116538e-02;0;8.944314e-02
667;6.680000;1.748510e+02;7.822757e-01;2.185003e-02;8.386286e-04;1.201588e-01
668;6.690000;1.755551e+02;7.893378e-01;2.386722e-02;9.570737e-03;7.560366e-02
669;6.700000;1.753660e+02;7.722278e-01;1.445707e-02;9.843324e-03;1.024311e-01
670;6.710000;1.167486e+02;7.284859e-01;3.772425e-03;9.004696e-03;7.171545e-02
671;6.720000;5.821391e+01;6.667428e-01;1.755230e-03;2.725872e-04;3.493112e-02
672;6.730000;0;6.207762e-01;0;0;0
673;6.740000;0;5.890976e-01;0;0;0
674;6.750000;0;5.750684e-01;0;0;0
675;6.760000;0;5.635406e-01;0;0;0
676;6.770000;0;5.730221e-01;0;0;0
677;6.780000;0;5.898842e-01;0;0;0
678;6.790000;0;5.939970e-01;0;0;0
679;6.800000;0;6.165287e-01;0;0;0
680;6.810000;6.548486e+01;6.546932e-01;0;0;0
681;6.820000;1.313298e+02;7.031470e-01;0;0;0
682;6.830000;1.971217e+02;7.284668e-01;0;0;1.093856e-01
683;6.840000;1.316369e+02;7.172434e-01;0;0;1.093856e-01
684;6.850000;6.579190e+01;6.831822e-01;0;0;1.093856e-01
685;6.860000;0;6.404280e-01;0;0;0
686;6.870000;0;6.130399e-01;0;0;0
687;6.880000;0;5.996868e-01;0;0;0
688;6.890000;0;5.841140e-01;0;0;0
689;6.900000;0;5.752723e-01;0;0;0
690;6.910000;0;5.853384e-01;0;0;0
691;6.920000;0;5.825374e-01;0;0;0
692;6.930000;0;5.754220e-01;0;0;0
693;6.940000;0;6.008519e-01;0;0;0
694;6.950000;5.991507e+01;6.611190e-01;0;0;1.223338e-01
695;6.960000;1.214618e+02;7.333732e-01;1.177826e-02;0;2.564860e-01
696;6.970000;1.839725e+02;7.662594e-01;2.355652e-02;0;3.906383e-01
697;6.980000;1.864473e+02;7.907837e-01;3.533478e-02;0;4.024568e-01
698;6.990000;1.871329e+02;8.063787e-01;4.258033e-02;6.573343e-03;2.930799e-01
699;7.000000;1.871432e+02;8.103788e-01;3.380859e-02;2.241904e-02;1.751438e-01
700;7.010000;1.874307e+02;8.042367e-01;2.528494e-02;2.408226e-02;4.999796e-02
701;7.020000;1.874391e+02;7.946942e-01;7.836316e-03;1.905384e-02;5.954603e-02
702;7.030000;1.863976e+02;7.798657e-01;5.601832e-03;4.085411e-03;5.478427e-02
703;7.040000;1.842236e+02;7.631745e-01;3.119253e-03;3.299455e-03;5.723226e-02
704;7.050000;1.801208e+02;7.449018e-01;6.099679e-03;6.058217e-03;4.051223e-02
705;7.060000;1.768023e+02;7.364818e-01;5.357177e-03;8.092207e-03;1.472093e-01
706;7.070000;1.754008e+02;7.368560e-01;2.193344e-02;2.453525e-02;1.488888e-01
707;7.080000;1.770270e+02;7.519214e-01;2.220537e-02;3.250108e-02;2.764444e-01
708;7.090000;1.792748e+02;7.694274e-01;2.700336e-02;4.185935e-02;3.034518e-01
709;7.100000;1.807837e+02;7.875698e-01;1.746160e-02;3.489646e-02;3.051670e-01
710;7.110000;1.814699e+02;7.943483e-01;1.821877e-02;2.635238e-02;1.626187e-01
711;7.120000;1.812132e+02;7.939474e-01;1.420578e-02;1.886667e-02;3.968549e-02
712;7.130000;1.800955e+02;7.807896e-01;7.213769e-03;1.329307e-02;4.706207e-02
713;7.140000;1.785139e+02;7.533006e-01;4.241293e-03;1.137171e-02;6.390678e-02
714;7.150000;1.183619e+02;7.225959e-01;3.426759e-03;6.587891e-03;4.168105e-02
715;7.160000;5.886868e+01;6.752644e-01;2.612226e-03;1.804075e-03;1.945532e-02
716;7.170000;0;6.620018e-01;0;0;0
717;7.180000;0;6.595020e-01;0;0;0
718;7.190000;0;6.732464e-01;0;0;0
719;7.200000;0;6.708836e-01;0;0;0
720;7.210000;6.223343e+01;6.773601e-01;0;0;0
721;7.220000;1.265974e+02;6.929366e-01;0;0;0
722;7.230000;1.908538e+02;7.190318e-01;8.778143e-03;0;7.098135e-02
723;7.240000;1.920697e+02;7.301426e-01;1.850449e-02;5.715265e-04;7.786410e-02
724;7.250000;1.910546e+02;7.524381e-01;3.087664e-02;1.758726e-02;2.815063e-01
725;7.260000;1.899424e+02;7.694890e-01;3.447064e-02;3.460300e-02;4.141671e-01
726;7.270000;1.893958e+02;7.917500e-01;2.645559e-02;3.445784e-02;4.612470e-01
727;7.280000;1.884821e+02;8.053595e-01;1.975468e-02;2.143115e-02;2.667886e-01
