frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
337;3.380000;0;5.768160e-01;0;0;0
338;3.390000;0;5.746042e-01;0;0;0
339;3.400000;0;5.833108e-01;0;0;0
340;3.410000;0;5.730383e-01;0;0;0
341;3.420000;0;5.780262e-01;0;0;0
342;3.430000;0;5.318008e-01;0;0;0
343;3.440000;0;5.058733e-01;0;0;0
344;3.450000;0;5.253938e-01;0;0;0
345;3.460000;4.823955e+01;6.128091e-01;0;0;0
346;3.470000;9.644057e+01;7.091520e-01;0;0;6.589541e-02
347;3.480000;1.447598e+02;7.444298e-01;6.397699e-03;0;8.096913e-02
348;3.490000;1.444792e+02;7.436536e-01;1.279540e-02;0;9.604286e-02
349;3.500000;1.435932e+02;7.328120e-01;1.919310e-02;0;4.522118e-02
350;3.510000;9.527399e+01;6.984205e-01;1.279540e-02;0;3.014745e-02
351;3.520000;4.731505e+01;6.451314e-01;6.397699e-03;0;1.507373e-02
352;3.530000;0;5.738155e-01;0;0;0
353;3.540000;0;5.053051e-01;0;0;0
354;3.550000;0;4.738356e-01;0;0;0
355;3.560000;0;4.598046e-01;0;0;0
356;3.570000;0;4.808810e-01;0;0;0
357;3.580000;0;4.773736e-01;0;0;0
358;3.590000;0;4.841940e-01;0;0;0
359;3.600000;0;4.740348e-01;0;0;0
360;3.610000;0;5.303525e-01;0;0;0
361;3.620000;0;5.980486e-01;0;0;0
362;3.630000;5.925493e+01;6.887082e-01;0;0;0
363;3.640000;1.178510e+02;7.343056e-01;0;0;0
364;3.650000;1.754681e+02;7.579849e-01;0;0;0
365;3.660000;1.722418e+02;7.493811e-01;0;0;3.380255e-03
366;3.670000;1.136457e+02;6.993225e-01;0;0;3.380255e-03
367;3.680000;5.602861e+01;6.596643e-01;0;0;3.380255e-03
368;3.690000;0;6.105638e-01;0;0;0
369;3.700000;0;5.916233e-01;0;0;0
370;3.710000;0;5.583228e-01;0;0;0
371;3.720000;0;5.347580e-01;0;0;0
372;3.730000;0;5.618779e-01;0;0;0
373;3.740000;0;6.073791e-01;0;0;0
374;3.750000;6.256304e+01;6.920684e-01;0;0;7.658769e-03
375;3.760000;1.252725e+02;7.450557e-01;0;0;1.531754e-02
376;3.770000;1.880264e+02;7.913043e-01;1.434578e-02;2.456706e-02;3.410847e-02
377;3.780000;1.884262e+02;8.060768e-01;1.634305e-02;2.462604e-02;7.482231e-02
378;3.790000;1.888998e+02;8.015051e-01;1.634618e-02;2.662020e-02;8.960909e-02
379;3.800000;1.891628e+02;7.864583e-01;6.504826e-03;6.554381e-03;9.933126e-02
380;3.810000;1.261999e+02;7.507152e-01;4.507553e-03;6.495403e-03;5.095866e-02
381;3.820000;6.301693e+01;7.084163e-01;4.504420e-03;4.501245e-03;2.851311e-02
382;3.830000;0;6.604147e-01;0;0;0
383;3.840000;0;6.413627e-01;0;0;0
384;3.850000;0;6.366749e-01;0;0;0
385;3.860000;0;6.089793e-01;0;0;0
386;3.870000;0;5.677962e-01;0;0;0
387;3.880000;7.079461e+01;5.858816e-01;0;0;0
388;3.890000;1.420795e+02;6.592653e-01;5.772680e-02;0;1.070252e-01
389;3.900000;2.138507e+02;7.478371e-01;6.931420e-02;4.338596e-02;2.877739e-01
390;3.910000;2.148542e+02;7.762507e-01;8.385909e-02;4.684907e-02;2.941996e-01
391;3.920000;2.146917e+02;7.803137e-01;4.067719e-02;5.031217e-02;1.936001e-01
392;3.930000;2.116392e+02;7.647204e-01;3.063723e-02;1.416218e-02;2.071665e-02
393;3.940000;2.034463e+02;7.392735e-01;3.086369e-02;2.528391e-02;1.272586e-01
394;3.950000;1.323239e+02;7.057856e-01;1.631880e-02;2.182080e-02;1.208329e-01
395;3.960000;6.360528e+01;6.732094e-01;1.477135e-02;1.458483e-02;1.129676e-01
396;3.970000;0;6.443079e-01;0;0;0
397;3.980000;0;6.201698e-01;0;0;0
398;3.990000;0;6.166105e-01;0;0;0
399;4.000000;0;6.408337e-01;0;0;0
400;4.010000;0;6.078758e-01;0;0;0
401;4.020000;0;5.926182e-01;0;0;0
402;4.030000;7.024128e+01;5.943661e-01;0;0;0
403;4.040000;1.398998e+02;6.819534e-01;0;0;3.333333e-01
404;4.050000;2.085508e+02;7.486596e-01;1.011500e-01;0;6.459219e-01
405;4.060000;2.053965e+02;7.750688e-01;1.460701e-01;4.259887e-02;6.859824e-01
406;4.070000;2.011396e+02;7.811993e-01;1.538020e-01;7.874516e-02;3.698108e-01
407;4.080000;1.961061e+02;7.818000e-01;6.022651e-02;7.876351e-02;7.668818e-02
408;4.090000;1.912827e+02;7.833119e-01;2.539164e-02;3.890453e-02;7.904536e-02
409;4.100000;1.865373e+02;7.821897e-01;2.285797e-02;7.487989e-03;6.656741e-02
410;4.110000;1.815400e+02;7.771221e-01;2.804770e-02;1.523474e-02;7.757113e-02
411;4.120000;1.766316e+02;7.719207e-01;3.072671e-02;2.025996e-02;6.562301e-02
412;4.130000;1.718207e+02;7.661112e-01;3.420181e-02;1.863032e-02;8.769006e-02
413;4.140000;1.676186e+02;7.511594e-01;2.645068e-02;1.241379e-02;1.239554e-01
414;4.150000;1.621180e+02;7.310185e-01;1.869955e-02;6.197263e-03;1.602208e-01
415;4.160000;1.571425e+02;7.160456e-01;2.127063e-02;6.160768e-03;2.719515e-01
416;4.170000;1.027244e+02;6.970164e-01;1.625751e-02;4.612196e-03;2.052166e-01
417;4.180000;5.086975e+01;6.495771e-01;1.124438e-02;3.063624e-03;1.384816e-01
418;4.190000;0;6.018103e-01;0;0;0
419;4.200000;0;5.839499e-01;0;0;0
420;4.210000;0;5.795562e-01;0;0;0
421;4.220000;0;5.639562e-01;0;0;0
422;4.230000;0;5.471909e-01;0;0;0
423;4.240000;0;5.426902e-01;0;0;0
424;4.250000;0;5.649082e-01;0;0;0
425;4.260000;0;5.836883e-01;0;0;0
426;4.270000;0;5.999578e-01;0;0;0
427;4.280000;0;5.774248e-01;0;0;0
428;4.290000;0;5.466585e-01;0;0;0
429;4.300000;0;5.348398e-01;0;0;0
430;4.310000;0;5.418488e-01;0;0;0
431;4.320000;0;5.285707e-01;0;0;0
432;4.330000;0;5.179290e-01;0;0;0
433;4.340000;0;5.210550e-01;0;0;0
434;4.350000;0;5.271816e-01;0;0;0
435;4.360000;0;5.079994e-01;0;0;0
436;4.370000;0;4.955831e-01;0;0;0
437;4.380000;0;4.796327e-01;0;0;0
438;4.390000;0;4.797415e-01;0;0;0
439;4.400000;0;4.652750e-01;0;0;0
440;4.410000;0;4.711370e-01;0;0;0
441;4.420000;0;5.000282e-01;0;0;0
442;4.430000;0;5.063746e-01;0;0;0
443;4.440000;0;5.054016e-01;0;0;0
444;4.450000;0;4.940282e-01;0;0;0
445;4.460000;0;5.021729e-01;0;0;0
446;4.470000;0;5.093309e-01;0;0;0
447;4.480000;0;5.241430e-01;0;0;0
448;4.490000;0;5.587094e-01;0;0;0
449;4.500000;0;5.816420e-01;0;0;0
450;4.510000;0;5.576979e-01;0;0;0
451;4.520000;0;5.075162e-01;0;0;0
452;4.530000;0;4.794718e-01;0;0;0
453;4.540000;0;4.727804e-01;0;0;0
454;4.550000;0;4.929738e-01;0;0;0
455;4.560000;0;4.915915e-01;0;0;0
456;4.570000;0;5.648475e-01;0;0;0
457;4.580000;0;6.193629e-01;0;0;0
458;4.590000;6.429514e+01;7.098341e-01;0;0;6.745017e-02
459;4.600000;1.280172e+02;7.267693e-01;6.187844e-03;0;1.148324e-01
460;4.610000;1.896982e+02;7.328313e-01;1.237569e-02;0;1.622146e-01
461;4.620000;1.254030e+02;6.929734e-01;1.237569e-02;0;9.476445e-02
462;4.630000;6.168094e+01;6.753154e-01;6.187844e-03;0;4.738222e-02
463;4.640000;0;6.659362e-01;0;0;0
464;4.650000;0;6.757439e-01;0;0;0
465;4.660000;0;6.477998e-01;0;0;0
466;4.670000;0;6.508306e-01;0;0;0
467;4.680000;0;6.185454e-01;0;0;0
468;4.690000;0;6.015748e-01;0;0;0
469;4.700000;0;5.937209e-01;0;0;0
470;4.710000;6.504618e+01;6.541614e-01;0;0;0
471;4.720000;1.294624e+02;7.276742e-01;0;0;7.761446e-02
472;4.730000;1.925340e+02;7.629838e-01;1.585504e-02;0;8.419775e-02
473;4.740000;1.894809e+02;7.747325e-01;2.400828e-02;7.313989e-03;8.625705e-02
474;4.750000;1.862326e+02;7.719951e-01;2.702296e-02;1.110687e-02;1.942974e-02
475;4.760000;1.835306e+02;7.619420e-01;1.906358e-02;1.858766e-02;4.310811e-02
476;4.770000;1.799686e+02;7.426491e-01;1.159501e-02;1.846845e-02;6.247216e-02
477;4.780000;1.737523e+02;7.233291e-01;2.562726e-02;3.107285e-02;3.274426e-01
478;4.790000;1.681843e+02;7.232710e-01;4.065171e-02;3.277602e-02;3.854088e-01
479;4.800000;1.648944e+02;7.359673e-01;6.288714e-02;3.476520e-02;4.522132e-01
480;4.810000;1.649704e+02;7.525160e-01;5.665092e-02;2.653108e-02;1.940296e-01
481;4.820000;1.642565e+02;7.576857e-01;4.454152e-02;2.551028e-02;1.233758e-01
482;4.830000;1.616347e+02;7.523658e-01;2.648763e-02;1.955494e-02;4.402830e-02
483;4.840000;1.066071e+02;7.281358e-01;1.567692e-02;1.139178e-02;2.645431e-02
484;4.850000;5.251928e+01;6.758664e-01;4.866215e-03;3.228619e-03;8.880332e-03
485;4.860000;6.545998e+01;6.657537e-01;0;0;0
486;4.870000;1.322916e+02;6.899968e-01;0;0;0
487;4.880000;1.998879e+02;7.516734e-01;0;0;1.043096e-01
488;4.890000;2.022916e+02;7.808784e-01;0;0;2.086192e-01
489;4.900000;2.033991e+02;7.936258e-01;0;0;3.129288e-01
490;4.910000;2.034911e+02;7.959977e-01;7.916241e-03;1.280552e-02;2.492233e-01
491;4.920000;2.030393e+02;7.928495e-01;1.081696e-02;1.478240e-02;1.835798e-01
492;4.930000;2.021288e+02;7.873442e-01;1.139370e-02;1.884673e-02;1.037133e-01
493;4.940000;2.007360e+02;7.814317e-01;4.520383e-03;6.448343e-03;8.320547e-02
494;4.950000;1.989249e+02;7.780078e-01;3.815806e-03;5.288639e-03;8.101033e-02
495;4.960000;1.985123e+02;7.735316e-01;6.598616e-03;2.625976e-03;8.759689e-02
496;4.970000;1.999320e+02;7.722810e-01;1.100806e-02;4.812558e-03;1.387573e-01
497;4.980000;2.021774e+02;7.726215e-01;1.299818e-02;6.435891e-03;1.189405e-01
498;4.990000;2.031152e+02;7.768440e-01;1.337872e-02;6.648570e-03;1.000141e-01
499;5.000000;2.023993e+02;7.782894e-01;8.573785e-03;5.623845e-03;3.386640e-02
500;5.010000;2.011308e+02;7.676880e-01;7.662421e-03;5.865936e-03;2.891836e-02
501;5.020000;1.987632e+02;7.563407e-01;7.881272e-03;4.974540e-03;2.100890e-02
502;5.030000;1.959624e+02;7.576613e-01;1.119278e-02;4.128493e-03;2.009382e-02
503;5.040000;1.927435e+02;7.742391e-01;1.422507e-02;6.585114e-03;2.729453e-02
504;5.050000;1.903377e+02;7.947159e-01;1.453045e-02;1.244191e-02;3.477484e-02
505;5.060000;1.883943e+02;8.031554e-01;1.483584e-02;1.829871e-02;4.225513e-02
506;5.070000;1.868364e+02;8.055389e-01;1.279300e-02;1.973923e-02;3.502237e-02
507;5.080000;1.851053e+02;8.035791e-01;1.320573e-02;2.176020e-02;4.394064e-02
508;5.090000;1.831715e+02;8.016078e-01;1.127587e-02;1.704496e-02;4.575108e-02
509;5.100000;1.808986e+02;7.995450e-01;9.505330e-03;1.464828e-02;4.851146e-02
510;5.110000;1.786049e+02;7.965085e-01;6.293612e-03;9.262404e-03;2.875564e-02
511;5.120000;1.764486e+02;7.926867e-01;5.424480e-03;1.061275e-02;1.610763e-02
512;5.130000;1.744397e+02;7.847657e-01;1.367793e-02;1.575883e-02;4.141466e-02
513;5.140000;1.723240e+02;7.754429e-01;1.247555e-02;2.301980e-02;4.373205e-02
514;5.150000;1.697993e+02;7.614446e-01;2.213071e-02;3.067127e-02;4.847546e-02
515;5.160000;1.660753e+02;7.454302e-01;1.176750e-02;3.206577e-02;2.546691e-02
516;5.170000;1.601449e+02;7.310751e-01;1.188859e-02;3.231361e-02;3.904595e-02
517;5.180000;1.045045e+02;7.099707e-01;7.680890e-04;2.144729e-02;3.346597e-02
518;5.190000;5.070935e+01;6.710874e-01;3.840445e-04;1.072365e-02;1.673298e-02
519;5.200000;0;5.994733e-01;0;0;0
520;5.210000;0;5.306136e-01;0;0;0
521;5.220000;0;5.013782e-01;0;0;0
522;5.230000;0;5.159670e-01;0;0;0
523;5.240000;0;5.139844e-01;0;0;0
524;5.250000;0;4.877334e-01;0;0;0
525;5.260000;0;4.625183e-01;0;0;0
526;5.270000;0;4.615436e-01;0;0;0
527;5.280000;0;4.786241e-01;0;0;0
528;5.290000;0;5.298281e-01;0;0;0
529;5.300000;5.493908e+01;6.217990e-01;0;0;1.840314e-01
530;5.310000;1.093586e+02;7.087975e-01;7.046177e-02;0;2.259558e-01
531;5.320000;1.627854e+02;7.480754e-01;8.170070e-02;6.159857e-02;2.324151e-01
532;5.330000;1.599572e+02;7.376754e-01;8.923199e-02;6.505231e-02;6.820700e-02
533;5.340000;1.055376e+02;7.178376e-01;1.877022e-02;6.505231e-02;2.628265e-02
534;5.350000;5.211086e+01;6.968191e-01;7.531277e-03;3.453731e-03;1.982336e-02
535;5.360000;0;6.807438e-01;0;0;0
536;5.370000;0;6.536505e-01;0;0;0
537;5.380000;0;6.467622e-01;0;0;0
538;5.390000;0;6.164867e-01;0;0;0
539;5.400000;0;5.832964e-01;0;0;0
540;5.410000;0;5.375665e-01;0;0;0
541;5.420000;0;5.360314e-01;0;0;0
542;5.430000;0;5.293338e-01;0;0;0
543;5.440000;0;5.667021e-01;0;0;0
544;5.450000;0;5.427621e-01;0;0;0
545;5.460000;0;5.870308e-01;0;0;0
546;5.470000;7.756097e+01;6.188108e-01;0;0;1.591124e-01
547;5.480000;1.569768e+02;7.095844e-01;9.858909e-02;0;3.297431e-01
548;5.490000;2.370183e+02;7.679698e-01;1.319995e-01;2.895372e-02;4.701420e-01
549;5.500000;2.408091e+02;7.926930e-01;1.355025e-01;4.089375e-02;3.312820e-01
550;5.510000;2.443325e+02;8.125639e-01;3.984182e-02;4.229821e-02;1.640723e-01
551;5.520000;2.478041e+02;8.255209e-01;1.119815e-02;1.788904e-02;4.454126e-02
552;5.530000;2.500871e+02;8.346291e-01;9.882947e-03;7.301942e-03;4.776831e-02
553;5.540000;2.505786e+02;8.303621e-01;7.704080e-03;6.824445e-03;5.048078e-02
554;5.550000;2.500110e+02;8.100190e-01;3.637023e-03;3.412011e-03;7.498720e-02
555;5.560000;2.489285e+02;7.793762e-01;3.523431e-03;2.781116e-03;1.903778e-01
556;5.570000;1.654978e+02;7.271356e-01;2.773919e-03;1.854153e-03;1.842443e-01
557;5.580000;1.661270e+02;7.224562e-01;2.074196e-03;7.220339e-04;1.388700e-01
558;5.590000;1.668601e+02;7.310898e-01;0;0;9.271523e-02
559;5.600000;1.668601e+02;7.191029e-01;0;0;9.271523e-02
560;5.610000;8.328534e+01;6.152179e-01;0;0;9.271523e-02
561;5.620000;0;5.248179e-01;0;0;0
562;5.630000;0;4.797121e-01;0;0;0
563;5.640000;0;4.890698e-01;0;0;0
564;5.650000;0;4.799523e-01;0;0;0
565;5.660000;0;4.748815e-01;0;0;0
566;5.670000;0;5.241526e-01;0;0;0
567;5.680000;7.935410e+01;6.149885e-01;0;0;7.131556e-02
568;5.690000;1.585278e+02;7.193761e-01;4.878482e-02;0;3.377732e-01
569;5.700000;2.372997e+02;7.804253e-01;5.013547e-02;2.425438e-02;4.355917e-01
570;5.710000;2.359923e+02;8.042243e-01;5.178541e-02;2.433251e-02;4.163192e-01
571;5.720000;2.332953e+02;8.132858e-01;3.505874e-03;2.530678e-02;1.726142e-01
572;5.730000;2.293414e+02;8.117058e-01;9.059322e-03;6.698146e-03;9.402173e-02
573;5.740000;2.246326e+02;8.066066e-01;1.262103e-02;8.204524e-03;6.480362e-02
574;5.750000;2.196492e+02;7.962499e-01;1.644489e-02;8.363838e-03;6.431773e-02
575;5.760000;2.134149e+02;7.850077e-01;1.464495e-02;4.386377e-03;1.052359e-01
576;5.770000;2.063752e+02;7.781968e-01;1.453746e-02;4.470163e-03;1.425552e-01
577;5.780000;1.996179e+02;7.773249e-01;1.964785e-02;9.632222e-03;1.834245e-01
578;5.790000;1.956132e+02;7.799656e-01;2.155566e-02;9.185849e-03;1.998289e-01
579;5.800000;1.956761e+02;7.672578e-01;2.028463e-02;9.811771e-03;1.460291e-01
580;5.810000;2.050186e+02;7.518683e-01;1.497212e-02;4.182741e-03;1.224687e-01
581;5.820000;2.168248e+02;7.536294e-01;1.208716e-02;3.627432e-03;8.549577e-02
582;5.830000;2.280464e+02;7.789166e-01;5.069024e-02;3.880366e-02;2.059813e-01
583;5.840000;2.328549e+02;8.074773e-01;5.317535e-02;5.875235e-02;1.839688e-01
584;5.850000;2.373461e+02;8.175841e-01;5.229062e-02;5.896252e-02;1.574639e-01
585;5.860000;2.428712e+02;8.158672e-01;1.451450e-02;2.208593e-02;3.763833e-02
586;5.870000;2.501875e+02;8.133507e-01;1.341829e-02;5.776597e-03;3.879395e-02
587;5.880000;2.583208e+02;8.107246e-01;1.773082e-02;1.318520e-02;6.154584e-02
588;5.890000;2.673004e+02;8.126533e-01;1.758247e-02;1.353469e-02;7.263462e-02
589;5.900000;2.754117e+02;8.161485e-01;1.565644e-02;1.316143e-02;8.163774e-02
590;5.910000;2.826289e+02;8.211738e-01;1.169152e-02;8.808754e-03;7.353690e-02
591;5.920000;2.880233e+02;8.270300e-01;1.236008e-02;1.453548e-02;7.799605e-02
592;5.930000;2.915470e+02;8.320212e-01;1.132342e-02;1.229435e-02;6.284285e-02
593;5.940000;2.929350e+02;8.342531e-01;8.458846e-03;1.012032e-02;4.508398e-02
594;5.950000;2.921484e+02;8.291357e-01;4.996255e-03;4.074905e-03;4.290308e-02
595;5.960000;2.891788e+02;8.211846e-01;4.113724e-03;4.790008e-03;5.973811e-02
596;5.970000;2.845938e+02;8.121942e-01;7.076856e-03;6.673090e-03;6.810468e-02
597;5.980000;2.782475e+02;8.064856e-01;6.258277e-03;6.615322e-03;5.504021e-02
598;5.990000;2.712607e+02;7.977055e-01;1.041843e-02;1.314304e-02;4.876071e-02
599;6.000000;2.631136e+02;7.937107e-01;1.029234e-02;1.214498e-02;6.073452e-02
600;6.010000;2.556504e+02;7.909946e-01;1.440682e-02;1.601880e-02;7.882434e-02
601;6.020000;2.488469e+02;7.914084e-01;1.183747e-02;1.018512e-02;8.183802e-02
602;6.030000;2.433652e+02;7.876670e-01;1.153662e-02;1.064215e-02;7.767251e-02
603;6.040000;2.384985e+02;7.760994e-01;1.157975e-02;1.110675e-02;7.427468e-02
604;6.050000;2.312887e+02;7.618802e-01;1.366726e-02;1.028759e-02;6.993739e-02
605;6.060000;2.233674e+02;7.515812e-01;2.168152e-02;1.675713e-02;1.275635e-01
606;6.070000;2.142305e+02;7.533070e-01;1.720119e-02;2.117982e-02;1.371097e-01
607;6.080000;2.075230e+02;7.607034e-01;1.950951e-02;2.868704e-02;1.647712e-01
608;6.090000;2.023705e+02;7.659483e-01;1.776141e-02;2.527109e-02;1.202458e-01
609;6.100000;1.990604e+02;7.676539e-01;2.256830e-02;1.993358e-02;9.012594e-02
610;6.110000;1.971629e+02;7.641391e-01;1.942616e-02;1.093999e-02;5.183157e-02
611;6.120000;1.981651e+02;7.501228e-01;1.119751e-02;6.566058e-03;2.754239e-02
612;6.130000;2.042835e+02;7.384401e-01;7.280352e-03;3.121540e-03;3.887852e-02
613;6.140000;2.148107e+02;7.298068e-01;1.853614e-02;1.651283e-02;3.954971e-02
614;6.150000;2.284264e+02;7.379947e-01;2.117800e-02;4.172289e-02;8.068588e-02
615;6.160000;2.410714e+02;7.485869e-01;3.726394e-02;6.268919e-02;1.134846e-01
616;6.170000;2.526271e+02;7.636138e-01;2.952551e-02;5.230512e-02;1.565727e-01
617;6.180000;2.620092e+02;7.724872e-01;3.088678e-02;2.730704e-02;1.372707e-01
618;6.190000;2.707920e+02;7.817993e-01;1.728274e-02;7.298334e-03;1.155435e-01
619;6.200000;2.783434e+02;7.864354e-01;1.506242e-02;1.036447e-02;7.335200e-02
620;6.210000;2.851360e+02;7.919784e-01;1.474944e-02;1.074898e-02;5.975654e-02
621;6.220000;2.909966e+02;7.960351e-01;1.217056e-02;1.458229e-02;4.998891e-02
622;6.230000;2.959248e+02;8.017593e-01;1.186709e-02;1.336962e-02;4.728667e-02
623;6.240000;2.986117e+02;7.973074e-01;8.093298e-03;1.290837e-02;2.606454e-02
624;6.250000;2.953554e+02;7.727239e-01;1.103565e-02;1.127112e-02;6.299395e-02
625;6.260000;2.927704e+02;7.563951e-01;1.524748e-02;1.165385e-02;1.343120e-01
626;6.270000;2.929400e+02;7.612000e-01;2.295184e-02;2.270572e-02;1.492052e-01
627;6.280000;2.986691e+02;7.881227e-01;3.279750e-02;2.992896e-02;1.312063e-01
628;6.290000;3.032522e+02;8.065069e-01;2.543159e-02;2.927704e-02;6.384394e-02
629;6.300000;3.049162e+02;8.144979e-01;1.965263e-02;1.931290e-02;5.393628e-02
630;6.310000;3.047035e+02;8.122079e-01;5.574364e-03;1.145117e-02;3.149368e-02
631;6.320000;3.029677e+02;8.053449e-01;4.336626e-03;7.678100e-03;3.177835e-02
632;6.330000;2.990811e+02;7.876806e-01;3.226164e-03;5.916490e-03;3.846480e-02
633;6.340000;2.914782e+02;7.718470e-01;8.996113e-03;7.459886e-03;7.654638e-02
634;6.350000;2.850523e+02;7.571631e-01;1.777411e-02;1.669067e-02;1.214718e-01
635;6.360000;2.842780e+02;7.443919e-01;2.029132e-02;1.913438e-02;2.042419e-01
636;6.370000;2.987579e+02;7.505834e-01;2.212577e-02;1.818618e-02;2.271083e-01
637;6.380000;3.132071e+02;7.545792e-01;1.991414e-02;1.099813e-02;2.394103e-01
638;6.390000;2.162283e+02;7.410064e-01;1.536661e-02;7.312691e-03;1.430022e-01
639;6.400000;1.081119e+02;6.946957e-01;7.683303e-03;3.656345e-03;7.150112e-02
640;6.410000;0;6.514040e-01;0;0;0
641;6.420000;0;6.436725e-01;0;0;0
642;6.430000;0;6.475945e-01;0;0;0
643;6.440000;0;6.098127e-01;0;0;0
644;6.450000;0;6.104317e-01;0;0;0
645;6.460000;7.323163e+01;6.366118e-01;0;0;1.597407e-01
646;6.470000;1.450824e+02;7.157112e-01;0;0;3.194813e-01
647;6.480000;2.148811e+02;7.452123e-01;3.416419e-02;2.886366e-02;3.664002e-01
648;6.490000;2.089059e+02;7.573721e-01;4.017072e-02;3.656081e-02;2.727837e-01
649;6.500000;2.028692e+02;7.642526e-01;5.201136e-02;4.310281e-02;1.153892e-01
650;6.510000;1.979056e+02;7.745419e-01;2.722264e-02;1.637130e-02;6.926257e-02
651;6.520000;1.949436e+02;7.828388e-01;2.861735e-02;1.044022e-02;1.466530e-02
652;6.530000;1.928363e+02;7.865973e-01;1.955806e-02;8.456326e-03;3.923858e-02
653;6.540000;1.910719e+02;7.874027e-01;1.206778e-02;7.204626e-03;6.923947e-02
654;6.550000;1.890372e+02;7.868526e-01;6.551728e-03;6.319007e-03;8.850580e-02
655;6.560000;1.869314e+02;7.886254e-01;6.285906e-03;2.405473e-03;7.761533e-02
656;6.570000;1.850737e+02;7.888851e-01;8.714731e-03;4.122197e-03;7.421004e-02
657;6.580000;1.835468e+02;7.890185e-01;8.287319e-03;4.481799e-03;6.950510e-02
658;6.590000;1.824684e+02;7.862527e-01;7.823956e-03;7.122338e-03;7.756697e-02
659;6.600000;1.814866e+02;7.835791e-01;4.597323e-03;6.320579e-03;7.288120e-02
660;6.610000;1.802363e+02;7.762013e-01;4.226927e-03;6.875943e-03;6.949505e-02
661;6.620000;1.782484e+02;7.655921e-01;3.262125e-03;5.386234e-03;6.810636e-02
662;6.630000;1.746236e+02;7.433001e-01;5.203899e-03;8.407400e-03;7.241064e-02
663;6.640000;1.151412e+02;7.142133e-01;4.116524e-03;6.611988e-03;4.970852e-02
664;6.650000;1.072101e+02;6.972827e-01;3.029149e-03;4.816577e-03;1.959006e-01
665;6.660000;1.005900e+02;6.948546e-01;0;0;3.377884e-01
666;6.670000;1.005900e+02;6.970772e-01;0;0;3.377884e-01
667;6.680000;1.490274e+02;7.037913e-01;0;0;1.688942e-01
668;6.690000;1.964038e+02;7.117841e-01;2.069843e-04;3.905892e-04;4.802085e-02
669;6.700000;1.964038e+02;7.016352e-01;2.069843e-04;3.905892e-04;4.802085e-02
670;6.710000;9.736272e+01;6.578876e-01;2.069843e-04;3.905892e-04;4.802085e-02
671;6.720000;0;6.056948e-01;0;0;0
672;6.730000;0;5.652977e-01;0;0;0
673;6.740000;0;5.956413e-01;0;0;0
674;6.750000;8.195029e+01;6.460817e-01;0;0;0
675;6.760000;1.648895e+02;7.272156e-01;0;0;3.333333e-01
676;6.770000;2.481893e+02;7.683508e-01;3.122684e-02;4.287030e-02;4.587790e-01
677;6.780000;2.492237e+02;8.000270e-01;4.035797e-02;5.330418e-02;4.757666e-01
678;6.790000;2.482311e+02;8.108310e-01;4.129422e-02;5.420839e-02;1.613203e-01
679;6.800000;2.456493e+02;8.111243e-01;1.130016e-02;1.220293e-02;5.059650e-02
680;6.810000;2.421534e+02;8.052256e-01;3.401800e-03;2.633890e-03;4.833063e-02
681;6.820000;2.383880e+02;7.981080e-01;7.837187e-03;4.394178e-03;3.223182e-02
682;6.830000;2.341570e+02;7.859245e-01;8.961703e-03;5.937268e-03;2.125947e-02
683;6.840000;2.292542e+02;7.595992e-01;1.391893e-02;8.948908e-03;6.066777e-02
684;6.850000;1.510730e+02;7.134935e-01;8.547295e-03;6.284419e-03;5.787954e-02
685;6.860000;7.458591e+01;6.253710e-01;6.190002e-03;3.876484e-03;5.413009e-02
686;6.870000;0;5.327584e-01;0;0;0
687;6.880000;0;4.874035e-01;0;0;0
688;6.890000;0;4.907914e-01;0;0;0
689;6.900000;0;5.026851e-01;0;0;0
690;6.910000;0;4.872867e-01;0;0;0
691;6.920000;0;4.616164e-01;0;0;0
692;6.930000;0;4.613761e-01;0;0;0
693;6.940000;0;4.794756e-01;0;0;0
694;6.950000;0;4.960508e-01;0;0;0
695;6.960000;0;4.929717e-01;0;0;0
696;6.970000;0;5.159035e-01;0;0;0
697;6.980000;8.305761e+01;5.924878e-01;0;0;0
698;6.990000;1.651433e+02;6.882343e-01;0;0;3.333333e-01
699;7.000000;2.466440e+02;7.534091e-01;1.329301e-02;1.080192e-02;3.511955e-01
700;7.010000;2.441936e+02;7.765719e-01;1.803947e-02;1.374412e-02;3.546190e-01
701;7.020000;2.414130e+02;7.851334e-01;1.886346e-02;1.677608e-02;2.428447e-02
702;7.030000;2.376583e+02;7.851922e-01;7.934901e-03;6.811100e-03;1.225703e-02
703;7.040000;2.343927e+02;7.842976e-01;8.914460e-03;1.018640e-02;2.889779e-02
704;7.050000;2.329436e+02;7.855042e-01;1.381648e-02;1.347194e-02;4.596320e-02
705;7.060000;2.332245e+02;7.873346e-01;1.384188e-02;1.315753e-02;6.775590e-02
706;7.070000;2.339688e+02;7.895686e-01;8.306445e-03;9.315769e-03;5.173768e-02
707;7.080000;2.342679e+02;7.921243e-01;3.249579e-03;3.477225e-03;3.261112e-02
708;7.090000;2.344303e+02;7.929586e-01;1.240640e-03;3.335858e-03;8.857351e-03
709;7.100000;2.347915e+02;7.899208e-01;1.134158e-03;1.140300e-03;5.878068e-03
710;7.110000;2.352905e+02;7.882950e-01;5.893570e-04;7.829215e-04;5.995152e-03
